num_trips,relative_humidity_2m,apparent_temperature,year,month,day,hour,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
32203,94,27,2023,7,4,22,0,0,0,0,0,1,0
33390,87,29,2023,7,4,23,0,0,0,0,0,1,0
26960,94,26,2023,7,5,0,0,0,0,0,0,0,1
16802,97,25,2023,7,5,1,0,0,0,0,0,0,1
10860,99,25,2023,7,5,2,0,0,0,0,0,0,1
8112,99,25,2023,7,5,3,0,0,0,0,0,0,1
8465,99,24,2023,7,5,4,0,0,0,0,0,0,1
10376,99,24,2023,7,5,5,0,0,0,0,0,0,1
15551,97,25,2023,7,5,6,0,0,0,0,0,0,1
23331,91,27,2023,7,5,7,0,0,0,0,0,0,1
30413,81,29,2023,7,5,8,0,0,0,0,0,0,1
29070,70,32,2023,7,5,9,0,0,0,0,0,0,1
25298,62,34,2023,7,5,10,0,0,0,0,0,0,1
23772,56,36,2023,7,5,11,0,0,0,0,0,0,1
24231,53,36,2023,7,5,12,0,0,0,0,0,0,1
25146,51,37,2023,7,5,13,0,0,0,0,0,0,1
26049,50,37,2023,7,5,14,0,0,0,0,0,0,1
26868,49,36,2023,7,5,15,0,0,0,0,0,0,1
27959,52,33,2023,7,5,16,0,0,0,0,0,0,1
30788,59,31,2023,7,5,17,0,0,0,0,0,0,1
30509,66,30,2023,7,5,18,0,0,0,0,0,0,1
26688,70,30,2023,7,5,19,0,0,0,0,0,0,1
24892,77,29,2023,7,5,20,0,0,0,0,0,0,1
26183,83,28,2023,7,5,21,0,0,0,0,0,0,1
24664,88,27,2023,7,5,22,0,0,0,0,0,0,1
20272,89,26,2023,7,5,23,0,0,0,0,0,0,1
14688,89,26,2023,7,6,0,0,0,0,0,1,0,0
9151,90,25,2023,7,6,1,0,0,0,0,1,0,0
6278,90,25,2023,7,6,2,0,0,0,0,1,0,0
4950,93,24,2023,7,6,3,0,0,0,0,1,0,0
6654,94,24,2023,7,6,4,0,0,0,0,1,0,0
9560,96,24,2023,7,6,5,0,0,0,0,1,0,0
15636,89,27,2023,7,6,6,0,0,0,0,1,0,0
23863,77,30,2023,7,6,7,0,0,0,0,1,0,0
32429,70,32,2023,7,6,8,0,0,0,0,1,0,0
29839,65,33,2023,7,6,9,0,0,0,0,1,0,0
25737,60,34,2023,7,6,10,0,0,0,0,1,0,0
24990,60,34,2023,7,6,11,0,0,0,0,1,0,0
25766,55,34,2023,7,6,12,0,0,0,0,1,0,0
26582,50,34,2023,7,6,13,0,0,0,0,1,0,0
27668,52,33,2023,7,6,14,0,0,0,0,1,0,0
28309,59,32,2023,7,6,15,0,0,0,0,1,0,0
29450,64,30,2023,7,6,16,0,0,0,0,1,0,0
33096,70,29,2023,7,6,17,0,0,0,0,1,0,0
33428,74,28,2023,7,6,18,0,0,0,0,1,0,0
30601,80,27,2023,7,6,19,0,0,0,0,1,0,0
28511,86,26,2023,7,6,20,0,0,0,0,1,0,0
30266,92,26,2023,7,6,21,0,0,0,0,1,0,0
30376,97,26,2023,7,6,22,0,0,0,0,1,0,0
26277,99,26,2023,7,6,23,0,0,0,0,1,0,0
19473,99,26,2023,7,7,0,1,0,0,0,0,0,0
13155,98,26,2023,7,7,1,1,0,0,0,0,0,0
9088,98,26,2023,7,7,2,1,0,0,0,0,0,0
6837,98,26,2023,7,7,3,1,0,0,0,0,0,0
7837,97,25,2023,7,7,4,1,0,0,0,0,0,0
10470,96,25,2023,7,7,5,1,0,0,0,0,0,0
16182,95,26,2023,7,7,6,1,0,0,0,0,0,0
23692,86,28,2023,7,7,7,1,0,0,0,0,0,0
30757,78,30,2023,7,7,8,1,0,0,0,0,0,0
28990,72,31,2023,7,7,9,1,0,0,0,0,0,0
25987,68,32,2023,7,7,10,1,0,0,0,0,0,0
25551,63,34,2023,7,7,11,1,0,0,0,0,0,0
26873,64,33,2023,7,7,12,1,0,0,0,0,0,0
28359,69,32,2023,7,7,13,1,0,0,0,0,0,0
29946,70,31,2023,7,7,14,1,0,0,0,0,0,0
31022,71,31,2023,7,7,15,1,0,0,0,0,0,0
33117,74,29,2023,7,7,16,1,0,0,0,0,0,0
36522,79,29,2023,7,7,17,1,0,0,0,0,0,0
38816,81,29,2023,7,7,18,1,0,0,0,0,0,0
38461,88,28,2023,7,7,19,1,0,0,0,0,0,0
34694,89,28,2023,7,7,20,1,0,0,0,0,0,0
35259,92,28,2023,7,7,21,1,0,0,0,0,0,0
38872,94,28,2023,7,7,22,1,0,0,0,0,0,0
39422,98,28,2023,7,7,23,1,0,0,0,0,0,0
34523,99,27,2023,7,8,0,0,0,1,0,0,0,0
27119,99,27,2023,7,8,1,0,0,1,0,0,0,0
21719,99,28,2023,7,8,2,0,0,1,0,0,0,0
16222,99,28,2023,7,8,3,0,0,1,0,0,0,0
12539,94,28,2023,7,8,4,0,0,1,0,0,0,0
10424,93,27,2023,7,8,5,0,0,1,0,0,0,0
12744,91,28,2023,7,8,6,0,0,1,0,0,0,0
15275,89,28,2023,7,8,7,0,0,1,0,0,0,0
18956,85,29,2023,7,8,8,0,0,1,0,0,0,0
22991,78,31,2023,7,8,9,0,0,1,0,0,0,0
26450,71,34,2023,7,8,10,0,0,1,0,0,0,0
29476,66,34,2023,7,8,11,0,0,1,0,0,0,0
30790,66,32,2023,7,8,12,0,0,1,0,0,0,0
32503,66,32,2023,7,8,13,0,0,1,0,0,0,0
33121,63,32,2023,7,8,14,0,0,1,0,0,0,0
34086,69,31,2023,7,8,15,0,0,1,0,0,0,0
34824,67,31,2023,7,8,16,0,0,1,0,0,0,0
37702,73,29,2023,7,8,17,0,0,1,0,0,0,0
40803,80,29,2023,7,8,18,0,0,1,0,0,0,0
40195,90,28,2023,7,8,19,0,0,1,0,0,0,0
36233,92,25,2023,7,8,20,0,0,1,0,0,0,0
38293,92,26,2023,7,8,21,0,0,1,0,0,0,0
41161,89,26,2023,7,8,22,0,0,1,0,0,0,0
42695,95,25,2023,7,8,23,0,0,1,0,0,0,0
39070,90,26,2023,7,9,0,0,0,0,1,0,0,0
32754,92,25,2023,7,9,1,0,0,0,1,0,0,0
25030,95,24,2023,7,9,2,0,0,0,1,0,0,0
18931,92,26,2023,7,9,3,0,0,0,1,0,0,0
14348,91,26,2023,7,9,4,0,0,0,1,0,0,0
10993,94,25,2023,7,9,5,0,0,0,1,0,0,0
11596,95,26,2023,7,9,6,0,0,0,1,0,0,0
13083,97,24,2023,7,9,7,0,0,0,1,0,0,0
15333,89,27,2023,7,9,8,0,0,0,1,0,0,0
20145,83,28,2023,7,9,9,0,0,0,1,0,0,0
24415,80,28,2023,7,9,10,0,0,0,1,0,0,0
26492,74,29,2023,7,9,11,0,0,0,1,0,0,0
27944,81,27,2023,7,9,12,0,0,0,1,0,0,0
27865,77,28,2023,7,9,13,0,0,0,1,0,0,0
28746,77,28,2023,7,9,14,0,0,0,1,0,0,0
29528,78,27,2023,7,9,15,0,0,0,1,0,0,0
29890,93,25,2023,7,9,16,0,0,0,1,0,0,0
29230,94,25,2023,7,9,17,0,0,0,1,0,0,0
35977,97,24,2023,7,9,18,0,0,0,1,0,0,0
34546,90,25,2023,7,9,19,0,0,0,1,0,0,0
33067,94,24,2023,7,9,20,0,0,0,1,0,0,0
37199,96,23,2023,7,9,21,0,0,0,1,0,0,0
32201,96,24,2023,7,9,22,0,0,0,1,0,0,0
23281,97,25,2023,7,9,23,0,0,0,1,0,0,0
15966,97,26,2023,7,10,0,0,1,0,0,0,0,0
9396,97,26,2023,7,10,1,0,1,0,0,0,0,0
6115,94,25,2023,7,10,2,0,1,0,0,0,0,0
5132,96,25,2023,7,10,3,0,1,0,0,0,0,0
7514,96,25,2023,7,10,4,0,1,0,0,0,0,0
10711,96,24,2023,7,10,5,0,1,0,0,0,0,0
17230,94,25,2023,7,10,6,0,1,0,0,0,0,0
25805,88,25,2023,7,10,7,0,1,0,0,0,0,0
34736,81,27,2023,7,10,8,0,1,0,0,0,0,0
31138,78,26,2023,7,10,9,0,1,0,0,0,0,0
24566,75,26,2023,7,10,10,0,1,0,0,0,0,0
22978,72,27,2023,7,10,11,0,1,0,0,0,0,0
23030,67,29,2023,7,10,12,0,1,0,0,0,0,0
23227,62,29,2023,7,10,13,0,1,0,0,0,0,0
25179,56,29,2023,7,10,14,0,1,0,0,0,0,0
25398,54,29,2023,7,10,15,0,1,0,0,0,0,0
26865,54,29,2023,7,10,16,0,1,0,0,0,0,0
29941,59,27,2023,7,10,17,0,1,0,0,0,0,0
30114,60,27,2023,7,10,18,0,1,0,0,0,0,0
27120,79,27,2023,7,10,19,0,1,0,0,0,0,0
25567,80,25,2023,7,10,20,0,1,0,0,0,0,0
26618,84,24,2023,7,10,21,0,1,0,0,0,0,0
25179,88,23,2023,7,10,22,0,1,0,0,0,0,0
20187,87,22,2023,7,10,23,0,1,0,0,0,0,0
14214,84,21,2023,7,11,0,0,0,0,0,0,1,0
8701,84,20,2023,7,11,1,0,0,0,0,0,1,0
5814,86,18,2023,7,11,2,0,0,0,0,0,1,0
4939,86,18,2023,7,11,3,0,0,0,0,0,1,0
7044,87,17,2023,7,11,4,0,0,0,0,0,1,0
10309,88,17,2023,7,11,5,0,0,0,0,0,1,0
16758,79,20,2023,7,11,6,0,0,0,0,0,1,0
25551,71,23,2023,7,11,7,0,0,0,0,0,1,0
34335,64,26,2023,7,11,8,0,0,0,0,0,1,0
31219,59,28,2023,7,11,9,0,0,0,0,0,1,0
25476,55,30,2023,7,11,10,0,0,0,0,0,1,0
23944,49,32,2023,7,11,11,0,0,0,0,0,1,0
24468,45,33,2023,7,11,12,0,0,0,0,0,1,0
24910,42,33,2023,7,11,13,0,0,0,0,0,1,0
26622,41,34,2023,7,11,14,0,0,0,0,0,1,0
27220,40,33,2023,7,11,15,0,0,0,0,0,1,0
28647,39,32,2023,7,11,16,0,0,0,0,0,1,0
32917,40,31,2023,7,11,17,0,0,0,0,0,1,0
34940,51,30,2023,7,11,18,0,0,0,0,0,1,0
30879,61,28,2023,7,11,19,0,0,0,0,0,1,0
29276,67,26,2023,7,11,20,0,0,0,0,0,1,0
31850,69,25,2023,7,11,21,0,0,0,0,0,1,0
30285,73,25,2023,7,11,22,0,0,0,0,0,1,0
25439,77,24,2023,7,11,23,0,0,0,0,0,1,0
16342,81,23,2023,7,12,0,0,0,0,0,0,0,1
10020,82,23,2023,7,12,1,0,0,0,0,0,0,1
6305,82,22,2023,7,12,2,0,0,0,0,0,0,1
5135,80,22,2023,7,12,3,0,0,0,0,0,0,1
6939,82,21,2023,7,12,4,0,0,0,0,0,0,1
10161,85,21,2023,7,12,5,0,0,0,0,0,0,1
16901,75,22,2023,7,12,6,0,0,0,0,0,0,1
26683,70,27,2023,7,12,7,0,0,0,0,0,0,1
35493,61,29,2023,7,12,8,0,0,0,0,0,0,1
33028,54,31,2023,7,12,9,0,0,0,0,0,0,1
27602,44,33,2023,7,12,10,0,0,0,0,0,0,1
25990,41,34,2023,7,12,11,0,0,0,0,0,0,1
26593,38,35,2023,7,12,12,0,0,0,0,0,0,1
27086,38,35,2023,7,12,13,0,0,0,0,0,0,1
28289,35,33,2023,7,12,14,0,0,0,0,0,0,1
29493,34,33,2023,7,12,15,0,0,0,0,0,0,1
31289,51,32,2023,7,12,16,0,0,0,0,0,0,1
35450,59,30,2023,7,12,17,0,0,0,0,0,0,1
36861,67,30,2023,7,12,18,0,0,0,0,0,0,1
35539,69,31,2023,7,12,19,0,0,0,0,0,0,1
31775,66,29,2023,7,12,20,0,0,0,0,0,0,1
34282,53,30,2023,7,12,21,0,0,0,0,0,0,1
33279,60,29,2023,7,12,22,0,0,0,0,0,0,1
28820,73,27,2023,7,12,23,0,0,0,0,0,0,1
18721,71,27,2023,7,13,0,0,0,0,0,1,0,0
11470,82,25,2023,7,13,1,0,0,0,0,1,0,0
7544,85,24,2023,7,13,2,0,0,0,0,1,0,0
5984,82,23,2023,7,13,3,0,0,0,0,1,0,0
7753,82,23,2023,7,13,4,0,0,0,0,1,0,0
10808,82,23,2023,7,13,5,0,0,0,0,1,0,0
17343,78,24,2023,7,13,6,0,0,0,0,1,0,0
27163,72,28,2023,7,13,7,0,0,0,0,1,0,0
36176,69,29,2023,7,13,8,0,0,0,0,1,0,0
33505,66,31,2023,7,13,9,0,0,0,0,1,0,0
27872,54,32,2023,7,13,10,0,0,0,0,1,0,0
26919,47,32,2023,7,13,11,0,0,0,0,1,0,0
27164,44,32,2023,7,13,12,0,0,0,0,1,0,0
28057,46,32,2023,7,13,13,0,0,0,0,1,0,0
30181,47,32,2023,7,13,14,0,0,0,0,1,0,0
31577,54,31,2023,7,13,15,0,0,0,0,1,0,0
32962,51,31,2023,7,13,16,0,0,0,0,1,0,0
38350,55,31,2023,7,13,17,0,0,0,0,1,0,0
40057,56,31,2023,7,13,18,0,0,0,0,1,0,0
37366,75,28,2023,7,13,19,0,0,0,0,1,0,0
34390,76,28,2023,7,13,20,0,0,0,0,1,0,0
36613,76,28,2023,7,13,21,0,0,0,0,1,0,0
36252,80,28,2023,7,13,22,0,0,0,0,1,0,0
32467,85,27,2023,7,13,23,0,0,0,0,1,0,0
23367,88,27,2023,7,14,0,1,0,0,0,0,0,0
15450,90,26,2023,7,14,1,1,0,0,0,0,0,0
10556,94,25,2023,7,14,2,1,0,0,0,0,0,0
8068,96,25,2023,7,14,3,1,0,0,0,0,0,0
9399,98,24,2023,7,14,4,1,0,0,0,0,0,0
11724,98,24,2023,7,14,5,1,0,0,0,0,0,0
17844,93,26,2023,7,14,6,1,0,0,0,0,0,0
28472,92,26,2023,7,14,7,1,0,0,0,0,0,0
37958,88,28,2023,7,14,8,1,0,0,0,0,0,0
31021,77,29,2023,7,14,9,1,0,0,0,0,0,0
27496,71,31,2023,7,14,10,1,0,0,0,0,0,0
26411,71,32,2023,7,14,11,1,0,0,0,0,0,0
28116,72,31,2023,7,14,12,1,0,0,0,0,0,0
30443,78,30,2023,7,14,13,1,0,0,0,0,0,0
31298,80,26,2023,7,14,14,1,0,0,0,0,0,0
32056,81,28,2023,7,14,15,1,0,0,0,0,0,0
34108,75,29,2023,7,14,16,1,0,0,0,0,0,0
39756,74,29,2023,7,14,17,1,0,0,0,0,0,0
43498,80,28,2023,7,14,18,1,0,0,0,0,0,0
42107,88,27,2023,7,14,19,1,0,0,0,0,0,0
36920,89,26,2023,7,14,20,1,0,0,0,0,0,0
37351,95,25,2023,7,14,21,1,0,0,0,0,0,0
41806,96,24,2023,7,14,22,1,0,0,0,0,0,0
48169,97,26,2023,7,14,23,1,0,0,0,0,0,0
37576,98,23,2023,7,15,0,0,0,1,0,0,0,0
29070,97,24,2023,7,15,1,0,0,1,0,0,0,0
23476,98,25,2023,7,15,2,0,0,1,0,0,0,0
17663,98,24,2023,7,15,3,0,0,1,0,0,0,0
13357,99,23,2023,7,15,4,0,0,1,0,0,0,0
11525,96,25,2023,7,15,5,0,0,1,0,0,0,0
13423,95,26,2023,7,15,6,0,0,1,0,0,0,0
16544,90,27,2023,7,15,7,0,0,1,0,0,0,0
20498,89,30,2023,7,15,8,0,0,1,0,0,0,0
25748,86,29,2023,7,15,9,0,0,1,0,0,0,0
29354,81,31,2023,7,15,10,0,0,1,0,0,0,0
31632,75,34,2023,7,15,11,0,0,1,0,0,0,0
33579,72,35,2023,7,15,12,0,0,1,0,0,0,0
35311,76,31,2023,7,15,13,0,0,1,0,0,0,0
37242,74,32,2023,7,15,14,0,0,1,0,0,0,0
37731,83,30,2023,7,15,15,0,0,1,0,0,0,0
38615,80,31,2023,7,15,16,0,0,1,0,0,0,0
42499,79,30,2023,7,15,17,0,0,1,0,0,0,0
46113,84,30,2023,7,15,18,0,0,1,0,0,0,0
49181,92,29,2023,7,15,19,0,0,1,0,0,0,0
42023,93,29,2023,7,15,20,0,0,1,0,0,0,0
41349,97,29,2023,7,15,21,0,0,1,0,0,0,0
44039,96,29,2023,7,15,22,0,0,1,0,0,0,0
44781,95,28,2023,7,15,23,0,0,1,0,0,0,0
40401,92,26,2023,7,16,0,0,0,0,1,0,0,0
32663,92,24,2023,7,16,1,0,0,0,1,0,0,0
26877,94,26,2023,7,16,2,0,0,0,1,0,0,0
20360,98,28,2023,7,16,3,0,0,0,1,0,0,0
15510,96,26,2023,7,16,4,0,0,0,1,0,0,0
11660,97,26,2023,7,16,5,0,0,0,1,0,0,0
12898,96,25,2023,7,16,6,0,0,0,1,0,0,0
14663,94,27,2023,7,16,7,0,0,0,1,0,0,0
18056,95,27,2023,7,16,8,0,0,0,1,0,0,0
24376,94,28,2023,7,16,9,0,0,0,1,0,0,0
30124,94,26,2023,7,16,10,0,0,0,1,0,0,0
31075,94,27,2023,7,16,11,0,0,0,1,0,0,0
36189,84,28,2023,7,16,12,0,0,0,1,0,0,0
33550,90,29,2023,7,16,13,0,0,0,1,0,0,0
30402,92,29,2023,7,16,14,0,0,0,1,0,0,0
30165,91,29,2023,7,16,15,0,0,0,1,0,0,0
30879,88,29,2023,7,16,16,0,0,0,1,0,0,0
31684,85,29,2023,7,16,17,0,0,0,1,0,0,0
31699,86,30,2023,7,16,18,0,0,0,1,0,0,0
28879,97,26,2023,7,16,19,0,0,0,1,0,0,0
26946,96,27,2023,7,16,20,0,0,0,1,0,0,0
27951,98,26,2023,7,16,21,0,0,0,1,0,0,0
26290,98,26,2023,7,16,22,0,0,0,1,0,0,0
22408,98,25,2023,7,16,23,0,0,0,1,0,0,0
16370,99,25,2023,7,17,0,0,1,0,0,0,0,0
10714,100,23,2023,7,17,1,0,1,0,0,0,0,0
7206,99,23,2023,7,17,2,0,1,0,0,0,0,0
5946,99,23,2023,7,17,3,0,1,0,0,0,0,0
6940,99,22,2023,7,17,4,0,1,0,0,0,0,0
11257,99,22,2023,7,17,5,0,1,0,0,0,0,0
17623,95,25,2023,7,17,6,0,1,0,0,0,0,0
26190,92,28,2023,7,17,7,0,1,0,0,0,0,0
33959,83,30,2023,7,17,8,0,1,0,0,0,0,0
30998,72,31,2023,7,17,9,0,1,0,0,0,0,0
25940,65,33,2023,7,17,10,0,1,0,0,0,0,0
25488,62,35,2023,7,17,11,0,1,0,0,0,0,0
26240,60,35,2023,7,17,12,0,1,0,0,0,0,0
26708,51,34,2023,7,17,13,0,1,0,0,0,0,0
27349,45,34,2023,7,17,14,0,1,0,0,0,0,0
28406,47,33,2023,7,17,15,0,1,0,0,0,0,0
28736,69,33,2023,7,17,16,0,1,0,0,0,0,0
32162,73,30,2023,7,17,17,0,1,0,0,0,0,0
32860,81,29,2023,7,17,18,0,1,0,0,0,0,0
29626,82,29,2023,7,17,19,0,1,0,0,0,0,0
27887,77,28,2023,7,17,20,0,1,0,0,0,0,0
28281,77,27,2023,7,17,21,0,1,0,0,0,0,0
25996,81,27,2023,7,17,22,0,1,0,0,0,0,0
21940,82,26,2023,7,17,23,0,1,0,0,0,0,0
15898,82,26,2023,7,18,0,0,0,0,0,0,1,0
9669,88,25,2023,7,18,1,0,0,0,0,0,1,0
6327,91,24,2023,7,18,2,0,0,0,0,0,1,0
5032,90,24,2023,7,18,3,0,0,0,0,0,1,0
6942,91,24,2023,7,18,4,0,0,0,0,0,1,0
10065,95,24,2023,7,18,5,0,0,0,0,0,1,0
16845,90,26,2023,7,18,6,0,0,0,0,0,1,0
26517,83,28,2023,7,18,7,0,0,0,0,0,1,0
35455,75,29,2023,7,18,8,0,0,0,0,0,1,0
32597,71,31,2023,7,18,9,0,0,0,0,0,1,0
26559,67,32,2023,7,18,10,0,0,0,0,0,1,0
25920,64,33,2023,7,18,11,0,0,0,0,0,1,0
33814,80,28,2023,7,18,12,0,0,0,0,0,1,0
29588,73,29,2023,7,18,13,0,0,0,0,0,1,0
26750,73,30,2023,7,18,14,0,0,0,0,0,1,0
28559,69,30,2023,7,18,15,0,0,0,0,0,1,0
29507,69,31,2023,7,18,16,0,0,0,0,0,1,0
32931,71,31,2023,7,18,17,0,0,0,0,0,1,0
34201,72,30,2023,7,18,18,0,0,0,0,0,1,0
31578,87,26,2023,7,18,19,0,0,0,0,0,1,0
29978,92,26,2023,7,18,20,0,0,0,0,0,1,0
31723,94,25,2023,7,18,21,0,0,0,0,0,1,0
30627,94,25,2023,7,18,22,0,0,0,0,0,1,0
26280,93,24,2023,7,18,23,0,0,0,0,0,1,0
18363,89,23,2023,7,19,0,0,0,0,0,0,0,1
10577,88,22,2023,7,19,1,0,0,0,0,0,0,1
6776,89,22,2023,7,19,2,0,0,0,0,0,0,1
5630,91,21,2023,7,19,3,0,0,0,0,0,0,1
7125,93,20,2023,7,19,4,0,0,0,0,0,0,1
10620,94,21,2023,7,19,5,0,0,0,0,0,0,1
17619,87,23,2023,7,19,6,0,0,0,0,0,0,1
27006,86,25,2023,7,19,7,0,0,0,0,0,0,1
36664,81,27,2023,7,19,8,0,0,0,0,0,0,1
34253,78,28,2023,7,19,9,0,0,0,0,0,0,1
27309,74,28,2023,7,19,10,0,0,0,0,0,0,1
25515,76,26,2023,7,19,11,0,0,0,0,0,0,1
29178,82,25,2023,7,19,12,0,0,0,0,0,0,1
28312,65,30,2023,7,19,13,0,0,0,0,0,0,1
27074,61,31,2023,7,19,14,0,0,0,0,0,0,1
27550,63,30,2023,7,19,15,0,0,0,0,0,0,1
29573,69,28,2023,7,19,16,0,0,0,0,0,0,1
33876,76,27,2023,7,19,17,0,0,0,0,0,0,1
36410,81,27,2023,7,19,18,0,0,0,0,0,0,1
34830,93,26,2023,7,19,19,0,0,0,0,0,0,1
33032,96,25,2023,7,19,20,0,0,0,0,0,0,1
33960,95,24,2023,7,19,21,0,0,0,0,0,0,1
33634,94,23,2023,7,19,22,0,0,0,0,0,0,1
28618,97,24,2023,7,19,23,0,0,0,0,0,0,1
19335,98,22,2023,7,20,0,0,0,0,0,1,0,0
11534,99,23,2023,7,20,1,0,0,0,0,1,0,0
7664,100,22,2023,7,20,2,0,0,0,0,1,0,0
6229,100,24,2023,7,20,3,0,0,0,0,1,0,0
8021,99,23,2023,7,20,4,0,0,0,0,1,0,0
11133,97,23,2023,7,20,5,0,0,0,0,1,0,0
17847,90,23,2023,7,20,6,0,0,0,0,1,0,0
27352,91,26,2023,7,20,7,0,0,0,0,1,0,0
36161,78,27,2023,7,20,8,0,0,0,0,1,0,0
33912,65,28,2023,7,20,9,0,0,0,0,1,0,0
27946,58,29,2023,7,20,10,0,0,0,0,1,0,0
26849,54,31,2023,7,20,11,0,0,0,0,1,0,0
27450,52,32,2023,7,20,12,0,0,0,0,1,0,0
27550,52,31,2023,7,20,13,0,0,0,0,1,0,0
29867,54,30,2023,7,20,14,0,0,0,0,1,0,0
30925,52,28,2023,7,20,15,0,0,0,0,1,0,0
32393,50,27,2023,7,20,16,0,0,0,0,1,0,0
35877,55,26,2023,7,20,17,0,0,0,0,1,0,0
38715,65,27,2023,7,20,18,0,0,0,0,1,0,0
36248,77,27,2023,7,20,19,0,0,0,0,1,0,0
34722,87,26,2023,7,20,20,0,0,0,0,1,0,0
35825,90,26,2023,7,20,21,0,0,0,0,1,0,0
36130,93,25,2023,7,20,22,0,0,0,0,1,0,0
32998,94,25,2023,7,20,23,0,0,0,0,1,0,0
26289,94,25,2023,7,21,0,1,0,0,0,0,0,0
17617,95,25,2023,7,21,1,1,0,0,0,0,0,0
12475,95,24,2023,7,21,2,1,0,0,0,0,0,0
8902,96,24,2023,7,21,3,1,0,0,0,0,0,0
9670,96,25,2023,7,21,4,1,0,0,0,0,0,0
12011,94,25,2023,7,21,5,1,0,0,0,0,0,0
20479,90,26,2023,7,21,6,1,0,0,0,0,0,0
27312,96,24,2023,7,21,7,1,0,0,0,0,0,0
36190,94,25,2023,7,21,8,1,0,0,0,0,0,0
33158,84,28,2023,7,21,9,1,0,0,0,0,0,0
28253,74,29,2023,7,21,10,1,0,0,0,0,0,0
27203,67,32,2023,7,21,11,1,0,0,0,0,0,0
28257,64,32,2023,7,21,12,1,0,0,0,0,0,0
29310,60,31,2023,7,21,13,1,0,0,0,0,0,0
31395,54,31,2023,7,21,14,1,0,0,0,0,0,0
32704,71,29,2023,7,21,15,1,0,0,0,0,0,0
34486,80,28,2023,7,21,16,1,0,0,0,0,0,0
38929,79,27,2023,7,21,17,1,0,0,0,0,0,0
42049,82,28,2023,7,21,18,1,0,0,0,0,0,0
42590,75,28,2023,7,21,19,1,0,0,0,0,0,0
38695,72,25,2023,7,21,20,1,0,0,0,0,0,0
38714,80,25,2023,7,21,21,1,0,0,0,0,0,0
42820,83,24,2023,7,21,22,1,0,0,0,0,0,0
43776,82,23,2023,7,21,23,1,0,0,0,0,0,0
39047,83,22,2023,7,22,0,0,0,1,0,0,0,0
31805,83,21,2023,7,22,1,0,0,1,0,0,0,0
25178,84,20,2023,7,22,2,0,0,1,0,0,0,0
18718,84,19,2023,7,22,3,0,0,1,0,0,0,0
14388,85,19,2023,7,22,4,0,0,1,0,0,0,0
11486,86,18,2023,7,22,5,0,0,1,0,0,0,0
13223,84,19,2023,7,22,6,0,0,1,0,0,0,0
16392,77,21,2023,7,22,7,0,0,1,0,0,0,0
20206,72,23,2023,7,22,8,0,0,1,0,0,0,0
25194,66,24,2023,7,22,9,0,0,1,0,0,0,0
28595,60,26,2023,7,22,10,0,0,1,0,0,0,0
30700,55,28,2023,7,22,11,0,0,1,0,0,0,0
31564,50,29,2023,7,22,12,0,0,1,0,0,0,0
33108,47,29,2023,7,22,13,0,0,1,0,0,0,0
35108,44,29,2023,7,22,14,0,0,1,0,0,0,0
35430,42,28,2023,7,22,15,0,0,1,0,0,0,0
35827,40,27,2023,7,22,16,0,0,1,0,0,0,0
38755,42,27,2023,7,22,17,0,0,1,0,0,0,0
41289,50,27,2023,7,22,18,0,0,1,0,0,0,0
41982,49,26,2023,7,22,19,0,0,1,0,0,0,0
41215,64,24,2023,7,22,20,0,0,1,0,0,0,0
43128,72,22,2023,7,22,21,0,0,1,0,0,0,0
44833,77,21,2023,7,22,22,0,0,1,0,0,0,0
44870,79,20,2023,7,22,23,0,0,1,0,0,0,0
41338,75,19,2023,7,23,0,0,0,0,1,0,0,0
33786,77,19,2023,7,23,1,0,0,0,1,0,0,0
27114,79,18,2023,7,23,2,0,0,0,1,0,0,0
20909,81,18,2023,7,23,3,0,0,0,1,0,0,0
15331,83,18,2023,7,23,4,0,0,0,1,0,0,0
12122,87,17,2023,7,23,5,0,0,0,1,0,0,0
12708,81,19,2023,7,23,6,0,0,0,1,0,0,0
14061,75,23,2023,7,23,7,0,0,0,1,0,0,0
16115,64,26,2023,7,23,8,0,0,0,1,0,0,0
21529,53,28,2023,7,23,9,0,0,0,1,0,0,0
26496,44,29,2023,7,23,10,0,0,0,1,0,0,0
29036,41,30,2023,7,23,11,0,0,0,1,0,0,0
29968,39,30,2023,7,23,12,0,0,0,1,0,0,0
31495,39,31,2023,7,23,13,0,0,0,1,0,0,0
33017,36,31,2023,7,23,14,0,0,0,1,0,0,0
33039,37,31,2023,7,23,15,0,0,0,1,0,0,0
32971,44,28,2023,7,23,16,0,0,0,1,0,0,0
33125,56,26,2023,7,23,17,0,0,0,1,0,0,0
33370,64,26,2023,7,23,18,0,0,0,1,0,0,0
31500,70,27,2023,7,23,19,0,0,0,1,0,0,0
29766,76,26,2023,7,23,20,0,0,0,1,0,0,0
31275,80,25,2023,7,23,21,0,0,0,1,0,0,0
29196,78,24,2023,7,23,22,0,0,0,1,0,0,0
25769,68,23,2023,7,23,23,0,0,0,1,0,0,0
19684,63,22,2023,7,24,0,0,1,0,0,0,0,0
11682,65,21,2023,7,24,1,0,1,0,0,0,0,0
7309,69,20,2023,7,24,2,0,1,0,0,0,0,0
6044,74,20,2023,7,24,3,0,1,0,0,0,0,0
7730,78,19,2023,7,24,4,0,1,0,0,0,0,0
10899,85,19,2023,7,24,5,0,1,0,0,0,0,0
